Year,Subject,delivery_mode,Students,pass_rate,fail_rate,withdraw_rate
2021,CS,Lecture,2213,0.9447375118533615,0.055262488146638436,0.0055667458914824995
2021,CS,Lecture + Discussion,1369,0.9643503284397597,0.0356496715602404,0.0043030709496940395
2021,CS,Online,10295,0.9634368570182268,0.03656314298177319,0.003066019533220765
2021,CS,Other,12000,0.9365683181250879,0.06343168187491208,0.008071016888200236
2021,CW,Lecture + Discussion,66,0.9551414768806072,0.04485852311939268,0.0
2021,CW,Online,44,0.9544513457556936,0.045548654244306416,0.0
2021,CWL,Lecture,152,0.9517837235228539,0.04821627647714605,0.0
2021,CWL,Online,46,0.8913043478260869,0.10869565217391304,0.021739130434782608
2021,CWL,Other,408,0.8999091522822156,0.10009084771778438,0.0
2021,DANC,Lab,93,1.0,0.0,0.0
2021,DANC,Lecture,84,0.9773425499231951,0.022657450076804916,0.0
2021,DANC,Online,675,0.9517138456769504,0.048286154323049585,0.007758537758537758
2021,DTX,Lecture + Discussion,23,1.0,0.0,0.0
2021,EALC,Online,93,0.9640444015444015,0.03595559845559845,0.0
2021,EALC,Other,275,0.9587588241427318,0.04124117585726815,0.0
2021,ECE,Lab,161,0.9051098094713945,0.09489019052860549,0.007142857142857143
2021,ECE,Lecture,1919,0.9277193698313911,0.07228063016860885,0.012172482851239265
2021,ECE,Lecture + Discussion,113,0.9785984848484849,0.02140151515151515,0.027651515151515153
2021,ECE,Online,697,0.9217739681110416,0.07822603188895845,0.015247916367953657
2021,ECE,Other,6732,0.9359234551034248,0.06407654489657523,0.004866662913982661
2021,ECON,Lab,241,0.9037524257351843,0.09624757426481564,0.004464285714285714
2021,ECON,Lecture,241,1.0,0.0,0.0
2021,ECON,Lecture + Discussion,736,0.9585348010555406,0.04146519894445941,0.00910303776683087
2021,ECON,Online,7960,0.9443730131569578,0.05562698684304226,0.00905438297393696
2021,ECON,Other,6733,0.9118493750776883,0.08815062492231175,0.004641975147954227
2021,EDUC,Lecture + Discussion,25,0.96,0.04,0.0
2021,EDUC,Other,769,0.9662311420109049,0.03376885798909515,0.0019901122842299313
2021,EIL,Lecture + Discussion,25,0.92,0.08,0.04
2021,EIL,Online,26,1.0,0.0,0.0
2021,EIL,Other,79,0.8986446886446887,0.10135531135531135,0.0
2021,ENG,Lecture,448,0.9776457057081678,0.022354294291832194,0.005681818181818182
2021,ENG,Lecture + Discussion,388,0.9830601662152464,0.01693983378475357,0.0053475935828877
2021,ENG,Online,154,0.8906122448979591,0.10938775510204082,0.011224489795918367
2021,ENG,Other,201,0.9349206349206348,0.06507936507936507,0.0022222222222222222
2021,ENGL,Lecture + Discussion,712,0.9466126427681895,0.053387357231810456,0.006630701969143859
2021,ENGL,Online,837,0.943829812851111,0.056170187148888974,0.0
2021,ENSU,Online,43,0.9534632034632035,0.046536796536796536,0.0
2021,ENVS,Online,23,0.9565217391304348,0.043478260869565216,0.0
2021,EOL,Online,174,0.9902777777777778,0.00972222222222222,0.0
2021,EPOL,Online,1008,0.990009849769601,0.009990150230398958,0.0015953873712494402
2021,EPS,Online,1001,0.9959557258407834,0.004044274159216688,0.0012626262626262627
2021,EPS,Other,34,0.9705882352941176,0.029411764705882353,0.0
2021,EPSY,Lecture,63,0.9814814814814814,0.018518518518518517,0.013888888888888888
2021,EPSY,Lecture + Discussion,153,0.9695834855681402,0.0304165144318597,0.0
2021,EPSY,Online,823,0.9605951372025834,0.03940486279741657,0.0009746588693957114
2021,EPSY,Other,546,0.9386092445437928,0.06139075545620722,0.002242152466367713
2021,ESE,Lecture,78,0.9358974358974359,0.0641025641025641,0.0
2021,ESE,Online,203,0.9005083081170038,0.09949169188299622,0.0
2021,ESE,Other,30,0.9666666666666667,0.03333333333333333,0.0
2021,FAA,Lecture + Discussion,108,0.9423076923076923,0.057692307692307696,0.0
2021,FAA,Online,92,0.9523809523809523,0.047619047619047616,0.0
2021,FAA,Other,339,0.9616519174041298,0.038348082595870206,0.0
2021,FIN,Lecture + Discussion,2228,0.9772866360323343,0.022713363967665774,0.0020439606117875473
2021,FIN,Online,5878,0.9755321627655742,0.02446783723442579,0.0012513113353449488
2021,FIN,Other,815,0.9410470271881104,0.058952972811889666,0.0025370466470622153
2021,FR,Lecture + Discussion,97,1.0,0.0,0.010309278350515464
2021,FR,Online,24,0.9166666666666666,0.08333333333333333,0.125
2021,FR,Other,28,0.9642857142857143,0.03571428571428571,0.0
2021,FSHN,Lecture,324,0.9973958333333334,0.0026041666666666665,0.0
2021,FSHN,Lecture + Discussion,320,0.9101767797419971,0.08982322025800286,0.0016722408026755853
2021,FSHN,Online,2448,0.9651757081592035,0.03482429184079647,0.0035190099755317145
2021,FSHN,Other,572,0.9716460497525752,0.028353950247424896,0.0
2021,GEOG,Lecture,276,0.9544412010008341,0.04555879899916597,0.01093073593073593
2021,GEOG,Online,876,0.9685001265155417,0.031499873484458235,0.0
2021,GEOG,Other,144,0.8946548316296216,0.10534516837037844,0.0
2021,GEOL,Lab,45,0.9553571428571428,0.04464285714285714,0.0
2021,GEOL,Lecture,195,0.9384615384615385,0.06153846153846154,0.005128205128205128
2021,GEOL,Online,768,0.8906518612099578,0.10934813879004218,0.0006988120195667366
2021,GEOL,Other,270,0.9141184573002754,0.08588154269972452,0.0037878787878787876
2021,GER,Lecture + Discussion,50,0.9347826086956521,0.06521739130434782,0.040257648953301126
2021,GER,Online,30,1.0,0.0,0.0
2021,GER,Other,278,0.9483849483849485,0.051615051615051616,0.01678876678876679
2021,GLBL,Lecture + Discussion,121,0.910777078992971,0.08922292100702896,0.0
2021,GLBL,Online,281,0.9188513630089717,0.08114863699102828,0.0
2021,GLBL,Other,22,0.8636363636363636,0.13636363636363635,0.0
2021,GS,Lecture + Discussion,786,0.9183800068618806,0.08161999313811943,0.0033625730994152046
2021,GS,Online,444,0.9286268824582693,0.07137311754173056,0.00371298616912652
2021,GS,Other,290,0.8359965980150431,0.16400340198495686,0.0
2021,GWS,Lecture + Discussion,110,0.8950569358178054,0.10494306418219461,0.0
2021,GWS,Online,233,0.9556742174666703,0.0443257825333297,0.008040308747855917
2021,GWS,Other,420,0.9337722985549072,0.06622770144509275,0.0025252525252525255
2021,HDFS,Lecture,150,0.9871794871794872,0.012820512820512822,0.006410256410256411
2021,HDFS,Lecture + Discussion,219,0.9459420289855073,0.05405797101449276,0.0
2021,HDFS,Online,1150,0.9532833442663141,0.0467166557336859,0.0006321112515802781
2021,HDFS,Other,691,0.9563261556189081,0.0436738443810919,0.0
2021,HIST,Lecture + Discussion,613,0.9545738696957097,0.0454261303042903,0.005916305916305916
2021,HIST,Online,970,0.908423516894153,0.09157648310584696,0.001075268817204301
2021,HIST,Other,1250,0.9472102843479655,0.05278971565203449,0.0016133557800224467
2021,HORT,Online,186,0.966359128852068,0.03364087114793197,0.0
2021,HORT,Other,296,0.9319204034346463,0.06807959656535369,0.0
2021,HRD,Online,445,0.9307963694920216,0.06920363050797834,0.0029629629629629632
2021,IB,Lab,64,1.0,0.0,0.0
2021,IB,Lecture,366,0.9620692535714593,0.03793074642854072,0.0
2021,IB,Lecture + Discussion,34,1.0,0.0,0.029411764705882353
2021,IB,Online,282,0.9776735459662289,0.022326454033771106,0.012570356472795497
2021,IB,Other,3568,0.956987799807991,0.04301220019200906,0.0018365927373280313
2021,IE,Lecture,82,0.8637566137566137,0.13624338624338622,0.09060846560846561
2021,IE,Lecture + Discussion,155,0.9818181818181818,0.01818181818181818,0.0
2021,IE,Online,497,0.9689102564102564,0.03108974358974359,0.0
2021,IE,Other,644,0.9644375057235891,0.035562494276410866,0.0
2021,IHLT,Lecture,84,0.9374389051808407,0.06256109481915934,0.0
2021,IHLT,Lecture + Discussion,168,0.993939393939394,0.006060606060606061,0.0
2021,IHLT,Online,36,0.9166666666666666,0.08333333333333333,0.0
2021,IHLT,Other,391,0.9745184979194991,0.025481502080500967,0.0010080645161290322
2021,INFO,Online,351,0.9511873181851112,0.04881268181488885,0.0
2021,INFO,Other,208,0.9619195046439628,0.03808049535603715,0.0
2021,IS,Lecture + Discussion,518,0.97851966873706,0.02148033126293996,0.0
2021,IS,Online,3086,0.9804007424949396,0.01959925750506052,0.0
2021,IS,Other,492,0.9435798199385156,0.056420180061484415,0.001358695652173913
2021,ITAL,Lecture + Discussion,49,0.7959183673469388,0.20408163265306123,0.0
2021,JAPN,Online,21,0.9047619047619048,0.09523809523809523,0.0
2021,JOUR,Lab,49,0.9642857142857143,0.03571428571428571,0.0
2021,JOUR,Lecture + Discussion,282,0.9518411547659259,0.04815884523407407,0.006944444444444444
2021,JOUR,Online,851,0.9186217937960213,0.08137820620397886,0.0028659611992945325
2021,JOUR,Other,53,0.9516129032258065,0.04838709677419355,0.0
2021,KIN,Lab,882,0.968414465179319,0.03158553482068101,0.003411507191994997
2021,KIN,Lecture,1332,0.9640019606074335,0.03599803939256649,0.0028387534555931802
2021,KIN,Lecture + Discussion,75,0.9777777777777779,0.022222222222222223,0.011111111111111112
2021,KIN,Online,3681,0.9094078086231109,0.090592191376889,0.004418012350824793
2021,KIN,Other,1496,0.9559670801483109,0.04403291985168913,0.0
2021,KOR,Other,42,0.9523809523809523,0.047619047619047616,0.0
2021,LA,Lecture,132,0.9329150579150579,0.06708494208494209,0.0
2021,LA,Online,33,1.0,0.0,0.0
2021,LA,Other,539,0.9277015936902121,0.0722984063097878,0.0034965034965034965
2021,LAS,Lecture,21,0.9523809523809523,0.047619047619047616,0.0
2021,LAS,Online,207,0.8868176501477388,0.11318234985226117,0.0
2021,LAS,Other,2412,0.9751336271461217,0.02486637285387827,0.0009689922480620155
2021,LAST,Online,24,0.9583333333333334,0.041666666666666664,0.0
2021,LAST,Other,243,0.904646494601517,0.0953535053984829,0.004166666666666667
2021,LAW,Lecture,377,1.0,0.0,0.0
2021,LAW,Lecture + Discussion,1155,0.9983890073442312,0.0016109926557687751,0.0
2021,LAW,Online,1592,0.9957945620815394,0.004205437918460699,0.0
2021,LAW,Other,43,1.0,0.0,0.0
2021,LEAD,Lecture + Discussion,117,0.9818627450980392,0.018137254901960786,0.0
2021,LEAD,Online,507,0.9446686291946647,0.055331370805335324,0.0015748031496062992
2021,LEAD,Other,359,0.9642144282862847,0.03578557171371543,0.0
2021,LER,Lecture + Discussion,524,1.0,0.0,0.0
2021,LER,Online,886,0.9744374001069672,0.02556259989303283,0.0
2021,LING,Lecture + Discussion,318,0.9220015368791786,0.07799846312082129,0.019625130616509927
2021,LING,Online,215,0.8962489086781911,0.10375109132180897,0.0030120481927710845
2021,LING,Other,461,0.9342095351176118,0.06579046488238809,0.0019723865877712033
2021,LLS,Lecture + Discussion,287,0.9298893318010966,0.07011066819890349,0.012584452584452585
2021,LLS,Online,115,0.8888888888888888,0.1111111111111111,0.0
2021,LLS,Other,286,0.9154469987228608,0.0845530012771392,0.0
2021,MACS,Lecture,228,0.962044126993735,0.03795587300626495,0.005263157894736842
2021,MACS,Lecture + Discussion,764,0.9292574334977082,0.07074256650229191,0.008492558492558493
2021,MACS,Online,629,0.9323488099829689,0.06765119001703108,0.0
2021,MACS,Other,818,0.9750073211102622,0.02499267888973771,0.0
2021,MATH,Lecture,1140,0.8927062954143361,0.10729370458566383,0.005772228502857619
2021,MATH,Lecture + Discussion,2796,0.911677323150919,0.08832267684908095,0.00766143121753496
2021,MATH,Online,3231,0.8983111853798059,0.10168881462019407,0.006390496167476811
2021,MATH,Other,8858,0.9032975285659526,0.09670247143404737,0.00943707519369881
2021,MBA,Online,15451,0.9898456029737313,0.010154397026268682,0.0011331045833764086
2021,MCB,Lab,893,0.9256436040768874,0.07435639592311256,0.011755272789755548
2021,MCB,Lecture,521,0.9670392925360587,0.03296070746394136,0.02555212473927731
2021,MCB,Lecture + Discussion,88,0.9885057471264368,0.011494252873563218,0.0
2021,MCB,Online,442,0.9203712471239878,0.07962875287601207,0.009009009009009009
2021,MCB,Other,5739,0.9587154323982567,0.041284567601743316,0.0015386462803218895
2021,MDIA,Online,29,0.6896551724137931,0.3103448275862069,0.0
2021,MDIA,Other,94,0.9146270396270396,0.08537296037296037,0.0
2021,ME,Lecture,1507,0.9663288463034126,0.03367115369658739,0.005422404896622896
2021,ME,Lecture + Discussion,342,0.980212279040404,0.01978772095959596,0.0
2021,ME,Online,90,0.9545454545454546,0.045454545454545456,0.0
2021,ME,Other,1795,0.9760783854936842,0.023921614506315747,0.003334936668270001
2021,MILS,Lecture,27,1.0,0.0,0.0
2021,MSE,Lecture,345,0.9841846298031864,0.015815370196813495,0.0029239766081871343
2021,MSE,Lecture + Discussion,644,0.979156565229893,0.020843434770106993,0.011122746633962363
2021,MSE,Online,60,1.0,0.0,0.0
2021,MSE,Other,760,0.9520845743086225,0.047915425691377536,0.0
2021,MUS,Lecture,106,0.9339622641509434,0.0660377358490566,0.009433962264150943
2021,MUS,Lecture + Discussion,130,0.9734042553191489,0.026595744680851064,0.010638297872340425
2021,MUS,Online,1013,0.9697644203793883,0.03023557962061187,0.004951145910601061
2021,MUS,Other,2506,0.9653218547251042,0.034678145274895794,0.004363998922523608
2021,MUSC,Online,54,0.9444444444444444,0.05555555555555555,0.0
2021,MUSC,Other,356,0.9850488626098383,0.014951137390161781,0.0014705882352941176
2021,MUSE,Lecture + Discussion,22,0.8181818181818182,0.18181818181818182,0.0
2021,MUSE,Other,48,0.9375,0.0625,0.0
2021,NPRE,Lecture,46,0.9565217391304348,0.043478260869565216,0.021739130434782608
2021,NPRE,Lecture + Discussion,392,0.9636361982909649,0.036363801709035096,0.0064322469982847335
2021,NPRE,Online,395,0.972475280158207,0.027524719841793013,0.0
2021,NPRE,Other,65,0.9375,0.0625,0.0
2021,NRES,Lecture,209,0.9646078792341679,0.035392120765832105,0.010309278350515464
2021,NRES,Lecture + Discussion,110,0.98,0.02,0.008771929824561403
2021,NRES,Online,1392,0.9216631528939015,0.07833684710609846,0.002895747270481928
2021,NRES,Other,665,0.958371529575718,0.041628470424281944,0.001443001443001443
2021,NUTR,Other,22,1.0,0.0,0.0
2021,PHIL,Lecture + Discussion,287,0.8816551408807513,0.1183448591192487,0.018665340870309813
2021,PHIL,Online,618,0.7983407011914754,0.20165929880852462,0.006980480359868263
2021,PHIL,Other,564,0.8765972326642972,0.12340276733570282,0.007356170399648661
2021,PHYS,Lecture,3998,0.9359503363248892,0.06404966367511077,0.012893260568398273
2021,PHYS,Other,4615,0.9102451410674338,0.08975485893256628,0.005531783252094077
2021,PLPA,Online,371,0.9758064516129032,0.024193548387096774,0.002688172043010753
2021,PS,Lecture,720,0.9411955981786368,0.058804401821363206,0.007115107115107115
2021,PS,Lecture + Discussion,481,0.9535667072653298,0.04643329273467028,0.011856052154746935
2021,PS,Online,2392,0.9002351748957164,0.09976482510428364,0.005166040867913474
2021,PS,Other,231,0.9264617691154423,0.07353823088455773,0.0
2021,PSYC,Lab,45,1.0,0.0,0.0
2021,PSYC,Lecture,698,0.9376206523752358,0.062379347624764166,0.009888548978214952
2021,PSYC,Lecture + Discussion,435,0.925172489753782,0.07482751024621802,0.008468114787405253
2021,PSYC,Online,3068,0.9375948310863803,0.06240516891361969,0.005411207150337586
2021,PSYC,Other,6254,0.9106945646237345,0.08930543537626544,0.0038362911435115307
2021,REHB,Lecture + Discussion,42,0.9523809523809523,0.047619047619047616,0.0
2021,REHB,Online,559,0.9228644741674057,0.07713552583259423,0.0008143322475570033
2021,REHB,Other,45,1.0,0.0,0.0
2021,REL,Lecture,31,1.0,0.0,0.0
2021,REL,Lecture + Discussion,35,1.0,0.0,0.0
2021,REL,Online,58,0.9827586206896551,0.017241379310344827,0.0
2021,REL,Other,1364,0.9473749389640117,0.05262506103598831,0.003908364692678418
2021,RHET,Lecture + Discussion,68,0.8965744400527008,0.10342555994729907,0.015151515151515152
2021,RHET,Online,87,0.9658620365142104,0.03413796348578957,0.0
2021,RST,Lecture + Discussion,819,0.9434231267448608,0.056576873255139146,0.0
2021,RST,Online,5789,0.9232508125007532,0.07674918749924682,0.0022875447339009633
2021,RUSS,Other,26,1.0,0.0,0.0
2021,SBC,Online,770,0.9827611908951384,0.017238809104861596,0.0
2021,SCAN,Lecture + Discussion,46,0.9166666666666667,0.08333333333333333,0.041666666666666664
2021,SCAN,Online,28,0.9642857142857143,0.03571428571428571,0.0
2021,SCAN,Other,188,0.9893939393939394,0.010606060606060605,0.0
2021,SE,Lab,68,1.0,0.0,0.0
2021,SE,Lecture,31,0.967741935483871,0.03225806451612903,0.0
2021,SE,Lecture + Discussion,380,0.951071250178393,0.048928749821606964,0.004627812663526949
2021,SE,Online,391,0.9967286821705427,0.0032713178294573645,0.0
2021,SE,Other,604,0.9553209833489333,0.04467901665106663,0.0026773761713520753
2021,SE,Seminar,95,1.0,0.0,0.0
2021,SHS,Lecture,136,0.9779411764705882,0.022058823529411766,0.0
2021,SHS,Lecture + Discussion,584,0.9896801122700727,0.010319887729927235,0.0037263206277290783
2021,SHS,Online,2751,0.9667202484159018,0.03327975158409815,0.0014600962336153973
2021,SHS,Other,131,0.9603960396039604,0.039603960396039604,0.0
2021,SLAV,Lecture + Discussion,23,1.0,0.0,0.0
2021,SOC,Lab,62,0.7863113897596656,0.21368861024033436,0.0
2021,SOC,Lecture,462,0.9322088638127937,0.06779113618720639,0.002857142857142857
2021,SOC,Lecture + Discussion,188,0.9036918934240363,0.09630810657596371,0.005208333333333333
2021,SOC,Online,912,0.9000294521729809,0.09997054782701914,0.004060358990834554
2021,SOC,Other,1622,0.959286145301553,0.04071385469844701,0.0016578249336870027
2021,SOCW,Lecture,82,0.9888888888888889,0.011111111111111112,0.0
2021,SOCW,Lecture + Discussion,627,0.9764526702648894,0.023547329735110617,0.005667817567467871
2021,SOCW,Online,1344,0.9874126104438186,0.012587389556181477,0.0021731716559302765
2021,SOCW,Other,681,0.9564401148889444,0.04355988511105556,0.0
2021,SPAN,Lecture + Discussion,67,0.9406565656565657,0.05934343434343434,0.0
2021,SPAN,Online,441,0.8765417281039024,0.12345827189609757,0.007040553309155585
2021,SPAN,Other,389,0.9812401955317647,0.018759804468235382,0.0
2021,SPED,Lecture + Discussion,267,0.992668776371308,0.0073312236286919834,0.0
2021,SPED,Online,1784,0.9763649924763008,0.023635007523699295,0.0018905452373194308
2021,STAT,Lecture,464,0.9263580413635439,0.07364195863645606,0.013749869546366245
2021,STAT,Lecture + Discussion,1695,0.9439974657836903,0.056002534216309685,0.005089578826142462
2021,STAT,Online,6447,0.9483907487608803,0.05160925123911973,0.005884824905146669
2021,STAT,Other,1421,0.9060656010601316,0.09393439893986844,0.005231390305621483
2021,TAM,Lecture,1052,0.9235449681827522,0.07645503181724778,0.005771564428645326
2021,TAM,Lecture + Discussion,220,0.9523809523809523,0.047619047619047616,0.009044715447154471
